Date,MktRF,SMB,HML,RF,rawdate,,
10/22/1991,-0.43,0.5,-0.17,0.018,19911022,,
10/23/1991,-0.05,-0.03,-0.27,0.018,19911023,,
10/24/1991,-0.81,-0.32,0.38,0.018,19911024,,
10/25/1991,-0.3,-0.28,0.35,0.018,19911025,,
10/28/1991,1.18,-0.76,-0.3,0.018,19911028,,
10/29/1991,0.57,0.05,0.04,0.018,19911029,,
10/30/1991,0.52,0.17,0.23,0.018,19911030,,
10/31/1991,0.09,0.74,-0.44,0.018,19911031,,
11/1/1991,-0.31,0.16,-0.29,0.02,19911101,,
11/4/1991,-0.34,-0.13,0.02,0.02,19911104,,
11/5/1991,-0.26,0.33,0.01,0.02,19911105,,
11/6/1991,0.28,-0.24,0.28,0.02,19911106,,
11/7/1991,0.92,-0.21,-0.2,0.02,19911107,,
11/8/1991,0.01,0.41,-0.19,0.02,19911108,,
11/11/1991,0.15,0.35,-0.67,0.02,19911111,,
11/12/1991,0.87,-0.19,-0.23,0.02,19911112,,
11/13/1991,0.12,-0.27,0.09,0.02,19911113,,
11/14/1991,-0.11,-0.11,-0.08,0.02,19911114,,
11/15/1991,-3.55,0.36,1.06,0.02,19911115,,
11/18/1991,0.5,-0.5,-0.89,0.02,19911118,,
11/19/1991,-1.6,-0.7,0.32,0.02,19911119,,
11/20/1991,-0.13,0.54,-0.08,0.02,19911120,,
11/21/1991,0.43,-0.14,-0.38,0.02,19911121,,
11/22/1991,-0.95,0.31,-0.29,0.02,19911122,,
11/25/1991,-0.33,-0.38,0.08,0.02,19911125,,
11/26/1991,0.5,-0.94,0.09,0.02,19911126,,
11/27/1991,-0.22,0.24,-0.33,0.02,19911127,,
11/29/1991,-0.18,0.66,-0.38,0.02,19911129,,
12/2/1991,1.38,-1.35,-0.61,0.018,19911202,,
12/3/1991,0.07,0.36,-0.49,0.018,19911203,,
12/4/1991,-0.12,0.44,-0.58,0.018,19911204,,
12/5/1991,-0.55,0.34,-0.49,0.018,19911205,,
12/6/1991,0.37,0.01,-0.37,0.018,19911206,,
12/9/1991,-0.23,-0.12,-0.36,0.018,19911209,,
12/10/1991,-0.12,-0.39,-0.26,0.018,19911210,,
12/11/1991,-0.19,-0.42,0.12,0.018,19911211,,
12/12/1991,0.92,-0.45,0.12,0.018,19911212,,
12/13/1991,0.72,0.18,0.05,0.018,19911213,,
12/16/1991,0.16,0.68,-0.82,0.018,19911216,,
12/17/1991,-0.5,0.19,-0.82,0.018,19911217,,
12/18/1991,0.11,-0.22,-0.34,0.018,19911218,,
12/19/1991,-0.4,-0.23,-0.01,0.018,19911219,,
12/20/1991,0.99,-1.28,0.61,0.018,19911220,,
12/23/1991,2.28,-1.41,0.74,0.018,19911223,,
12/24/1991,0.81,0.05,0.57,0.018,19911224,,
12/26/1991,1.44,0.22,-0.03,0.018,19911226,,
12/27/1991,0.58,0.62,-0.4,0.018,19911227,,
12/30/1991,2.04,0.14,-0.37,0.018,19911230,,
12/31/1991,0.63,0.55,0.12,0.018,19911231,,
1/2/1992,-0.1,-0.1,0.52,0.015,19920102,,
1/3/1992,0.55,0.51,0.15,0.015,19920103,,
1/6/1992,-0.01,1.01,-0.01,0.015,19920106,,
1/7/1992,0.06,0.72,-0.09,0.015,19920107,,
1/8/1992,0.38,0.91,-0.69,0.015,19920108,,
1/9/1992,0.23,1.11,-0.68,0.015,19920109,,
1/10/1992,-0.63,0.07,0.48,0.015,19920110,,
1/13/1992,-0.14,0.54,-0.04,0.015,19920113,,
1/14/1992,1.32,-0.14,0.28,0.015,19920114,,
1/15/1992,0.31,0.31,1.58,0.015,19920115,,
1/16/1992,-0.62,0.44,1.92,0.015,19920116,,
1/17/1992,0.07,0.47,-0.22,0.015,19920117,,
1/20/1992,-0.66,0.27,0.5,0.015,19920120,,
1/21/1992,-1.15,-0.65,0.35,0.015,19920121,,
1/22/1992,1.39,0.01,-0.82,0.015,19920122,,
1/23/1992,-0.43,0.85,0.05,0.015,19920123,,
1/24/1992,0.14,0.23,-0.07,0.015,19920124,,
1/27/1992,-0.15,-0.09,1.07,0.015,19920127,,
1/28/1992,0,-0.05,0.66,0.015,19920128,,
1/29/1992,-1.02,0.56,-0.12,0.015,19920129,,
1/30/1992,0.43,0.33,-0.33,0.015,19920130,,
1/31/1992,-0.51,0.84,-0.12,0.015,19920131,,
2/3/1992,0.25,-0.02,0.35,0.015,19920203,,
2/4/1992,1.01,-0.06,-0.03,0.015,19920204,,
2/5/1992,0.24,0.53,0.04,0.015,19920205,,
2/6/1992,0.04,0.19,0.61,0.015,19920206,,
2/7/1992,-0.59,0.47,0.23,0.015,19920207,,
2/10/1992,0.46,-0.42,0.73,0.015,19920210,,
2/11/1992,0.02,0.03,0.46,0.015,19920211,,
2/12/1992,0.89,0.24,-0.1,0.015,19920212,,
2/13/1992,-0.83,0.22,0.51,0.015,19920213,,
2/14/1992,-0.23,0.02,0.87,0.015,19920214,,
2/18/1992,-1.2,0.19,1.82,0.015,19920218,,
2/19/1992,-0.01,-1.03,0.94,0.015,19920219,,
2/20/1992,1.28,-0.03,-0.14,0.015,19920220,,
2/21/1992,-0.52,0.38,0.05,0.015,19920221,,
2/24/1992,-0.05,-0.54,0.16,0.015,19920224,,
2/25/1992,-0.44,-0.13,-0.41,0.015,19920225,,
2/26/1992,1.19,0.05,-0.42,0.015,19920226,,
2/27/1992,-0.13,0.59,0.21,0.015,19920227,,
2/28/1992,-0.27,0.17,0.28,0.015,19920228,,
3/2/1992,0.09,0.16,0.3,0.015,19920302,,
3/3/1992,0.03,0.04,0.45,0.015,19920303,,
3/4/1992,-0.74,0.5,0.29,0.015,19920304,,
3/5/1992,-0.88,-0.39,0.02,0.015,19920305,,
3/6/1992,-0.56,-0.08,-0.22,0.015,19920306,,
3/9/1992,0.15,-0.31,0.22,0.015,19920309,,
3/10/1992,0.55,0.18,-0.11,0.015,19920310,,
3/11/1992,-0.73,0.05,0.13,0.015,19920311,,
3/12/1992,-0.13,-0.35,-0.14,0.015,19920312,,
3/13/1992,0.44,-0.13,0.02,0.015,19920313,,
3/16/1992,0.04,-0.37,0.18,0.015,19920316,,
3/17/1992,0.74,-0.29,0.02,0.015,19920317,,
3/18/1992,-0.02,0.52,0.79,0.015,19920318,,
3/19/1992,0.17,-0.13,0.64,0.015,19920319,,
3/20/1992,0.18,-0.33,0.31,0.015,19920320,,
3/23/1992,-0.29,0.03,-0.14,0.015,19920323,,
3/24/1992,-0.28,-0.05,-0.03,0.015,19920324,,
3/25/1992,-0.14,0.34,0.05,0.015,19920325,,
3/26/1992,-0.11,-0.39,0.29,0.015,19920326,,
3/27/1992,-1.09,0.03,0.1,0.015,19920327,,
3/30/1992,-0.21,-0.32,0.39,0.015,19920330,,
3/31/1992,0.12,0.29,0.1,0.015,19920331,,
4/1/1992,0.02,-0.59,-0.24,0.015,19920401,,
4/2/1992,-1,0.07,0.16,0.015,19920402,,
4/3/1992,0,-0.62,-0.39,0.015,19920403,,
4/6/1992,0.91,-0.6,-0.01,0.015,19920406,,
4/7/1992,-1.83,-0.19,0.84,0.015,19920407,,
4/8/1992,-1.08,-0.53,0.19,0.015,19920408,,
4/9/1992,1.63,0.11,-0.68,0.015,19920409,,
4/10/1992,0.73,-0.22,0.21,0.015,19920410,,
4/13/1992,0.45,-0.39,-0.17,0.015,19920413,,
4/14/1992,1.39,-0.6,0.53,0.015,19920414,,
4/15/1992,0.82,-0.47,0.34,0.015,19920415,,
4/16/1992,-0.31,-0.85,1.37,0.015,19920416,,
4/20/1992,-1.52,-0.48,1.18,0.015,19920420,,
4/21/1992,-0.13,-0.35,0.58,0.015,19920421,,
4/22/1992,-0.01,0.01,0.61,0.015,19920422,,
4/23/1992,0.22,-0.52,0.43,0.015,19920423,,
4/24/1992,-0.51,0.68,-0.05,0.015,19920424,,
4/27/1992,-0.22,-0.5,-0.16,0.015,19920427,,
4/28/1992,-0.09,-0.89,0.44,0.015,19920428,,
4/29/1992,0.8,0.12,-0.15,0.015,19920429,,
4/30/1992,0.88,0.64,-0.72,0.015,19920430,,
5/1/1992,-0.45,0.59,-0.08,0.014,19920501,,
5/4/1992,1.02,-0.44,-0.36,0.014,19920504,,
5/5/1992,0.16,0.19,0.03,0.014,19920505,,
5/6/1992,0.04,0.3,0.18,0.014,19920506,,
5/7/1992,-0.19,0.14,0.22,0.014,19920507,,
5/8/1992,-0.03,-0.22,0.27,0.014,19920508,,
5/11/1992,0.51,-0.13,-0.09,0.014,19920511,,
5/12/1992,-0.5,0.12,0.57,0.014,19920512,,
5/13/1992,-0.04,-0.19,0.59,0.014,19920513,,
5/14/1992,-0.81,-0.03,0.21,0.014,19920514,,
5/15/1992,-0.59,0.35,-0.11,0.014,19920515,,
5/18/1992,0.5,-0.4,-0.11,0.014,19920518,,
5/19/1992,0.72,-0.65,0.02,0.014,19920519,,
5/20/1992,-0.06,0.33,0.05,0.014,19920520,,
5/21/1992,-0.63,0.47,0.18,0.014,19920521,,
5/22/1992,0.27,0.04,-0.01,0.014,19920522,,
5/26/1992,-0.7,0.03,-0.05,0.014,19920526,,
5/27/1992,0.22,-0.15,0.13,0.014,19920527,,
5/28/1992,0.88,-0.58,-0.5,0.014,19920528,,
5/29/1992,0.01,0.63,0.05,0.014,19920529,,
6/1/1992,0.45,-0.23,0.01,0.015,19920601,,
6/2/1992,-0.62,0.88,0.39,0.015,19920602,,
6/3/1992,0.14,-0.15,0.3,0.015,19920603,,
6/4/1992,-0.34,0.14,0.71,0.015,19920604,,
6/5/1992,-0.08,-0.19,0.21,0.015,19920605,,
6/8/1992,-0.17,-0.33,0.56,0.015,19920608,,
6/9/1992,-0.86,-0.26,0.59,0.015,19920609,,
6/10/1992,-0.71,-0.09,0.4,0.015,19920610,,
6/11/1992,0.2,-0.79,-0.06,0.015,19920611,,
6/12/1992,0.25,0.1,-0.12,0.015,19920612,,
6/15/1992,-0.02,-0.43,0.23,0.015,19920615,,
6/16/1992,-0.49,-0.26,0.6,0.015,19920616,,
6/17/1992,-1.55,-0.28,0.1,0.015,19920617,,
6/18/1992,-0.43,-0.59,0.03,0.015,19920618,,
6/19/1992,0.65,-0.21,-0.28,0.015,19920619,,
6/22/1992,-0.27,-0.7,-0.37,0.015,19920622,,
6/23/1992,0.29,0.03,-0.08,0.015,19920623,,
6/24/1992,-0.13,-0.27,0.44,0.015,19920624,,
6/25/1992,-0.17,-0.02,0.14,0.015,19920625,,
6/26/1992,0.05,-0.08,0.18,0.015,19920626,,
6/29/1992,1.34,-0.32,-0.48,0.015,19920629,,
6/30/1992,0.14,0.84,0.07,0.015,19920630,,
7/1/1992,1.05,-0.32,-0.53,0.014,19920701,,
7/2/1992,-0.3,-0.2,0.54,0.014,19920702,,
7/6/1992,0.38,-0.63,-0.33,0.014,19920706,,
7/7/1992,-1.04,0.27,1.04,0.014,19920707,,
7/8/1992,0.15,-0.51,0.02,0.014,19920708,,
7/9/1992,0.96,-0.08,-0.15,0.014,19920709,,
7/10/1992,0.19,0.35,-0.13,0.014,19920710,,
7/13/1992,0.16,0.21,-0.13,0.014,19920713,,
7/14/1992,0.62,0.08,-0.07,0.014,19920714,,
7/15/1992,-0.12,0.45,-0.29,0.014,19920715,,
7/16/1992,0.08,0.08,-0.6,0.014,19920716,,
7/17/1992,-0.52,-0.03,0.14,0.014,19920717,,
7/20/1992,-0.48,-0.35,0.35,0.014,19920720,,
7/21/1992,0.16,0.31,-0.42,0.014,19920721,,
7/22/1992,-0.68,0.23,0.27,0.014,19920722,,
7/23/1992,0.24,-0.06,0.07,0.014,19920723,,
7/24/1992,-0.05,0.03,0.21,0.014,19920724,,
7/27/1992,0.04,0.05,-0.07,0.014,19920727,,
7/28/1992,1.31,-0.59,-0.13,0.014,19920728,,
7/29/1992,1.05,-0.2,-0.35,0.014,19920729,,
7/30/1992,0.38,0.08,0.23,0.014,19920730,,
7/31/1992,0.16,0.41,-0.18,0.014,19920731,,
8/3/1992,0.24,0.09,-0.36,0.012,19920803,,
8/4/1992,-0.11,0.21,-0.11,0.012,19920804,,
8/5/1992,-0.52,0.17,0.08,0.012,19920805,,
8/6/1992,-0.35,0.1,-0.22,0.012,19920806,,
8/7/1992,-0.25,0.2,-0.14,0.012,19920807,,
8/10/1992,0.01,-0.37,0.15,0.012,19920810,,
8/11/1992,-0.14,-0.01,0.19,0.012,19920811,,
8/12/1992,-0.31,0.2,-0.09,0.012,19920812,,
8/13/1992,0.04,-0.14,-0.12,0.012,19920813,,
8/14/1992,0.49,-0.16,0.05,0.012,19920814,,
8/17/1992,0.19,-0.11,-0.07,0.012,19920817,,
8/18/1992,0.08,-0.22,-0.07,0.012,19920818,,
8/19/1992,-0.66,0.24,-0.13,0.012,19920819,,
8/20/1992,-0.05,-0.23,-0.05,0.012,19920820,,
8/21/1992,-0.75,0.28,0.19,0.012,19920821,,
8/24/1992,-1.16,-0.01,-0.26,0.012,19920824,,
8/25/1992,0.05,-0.44,-0.09,0.012,19920825,,
8/26/1992,0.49,-0.24,-0.2,0.012,19920826,,
8/27/1992,0.22,0.33,-0.02,0.012,19920827,,
8/28/1992,0.23,-0.06,0.07,0.012,19920828,,
8/31/1992,-0.13,0.06,0.22,0.012,19920831,,
9/1/1992,0.45,-0.2,-0.41,0.012,19920901,,
9/2/1992,0.52,0.18,-0.2,0.012,19920902,,
9/3/1992,0.11,0.47,-0.48,0.012,19920903,,
9/4/1992,-0.21,0.03,-0.14,0.012,19920904,,
9/8/1992,-0.59,0.22,-0.21,0.012,19920908,,
9/9/1992,0.41,-0.21,-0.27,0.012,19920909,,
9/10/1992,0.83,-0.15,-0.21,0.012,19920910,,
9/11/1992,0.04,0.38,-0.59,0.012,19920911,,
9/14/1992,1.39,-0.45,-0.37,0.012,19920914,,
9/15/1992,-1.12,0.51,0.26,0.012,19920915,,
9/16/1992,-0.08,-0.09,0.07,0.012,19920916,,
9/17/1992,0.02,0.03,-0.19,0.012,19920917,,
9/18/1992,0.52,-0.29,0.28,0.012,19920918,,
9/21/1992,-0.11,-0.08,0.25,0.012,19920921,,
9/22/1992,-1.04,0.64,0.31,0.012,19920922,,
9/23/1992,-0.03,-0.03,0,0.012,19920923,,
9/24/1992,0.36,-0.02,0.04,0.012,19920924,,
9/25/1992,-1.06,-0.11,1.05,0.012,19920925,,
9/28/1992,0.3,-0.62,0.32,0.012,19920928,,
9/29/1992,0.1,-0.11,0.14,0.012,19920929,,
9/30/1992,0.38,0.47,0.11,0.012,19920930,,
10/1/1992,-0.44,-0.33,0.2,0.01,19921001,,
10/2/1992,-1.28,0.4,0.3,0.01,19921002,,
10/5/1992,-0.82,-0.89,0.18,0.01,19921005,,
10/6/1992,0.16,0.54,-0.21,0.01,19921006,,
10/7/1992,-0.55,0.74,-0.3,0.01,19921007,,
10/8/1992,0.81,-0.15,-0.58,0.01,19921008,,
10/9/1992,-1.05,0.62,0.18,0.01,19921009,,
10/12/1992,0.94,-0.68,0.18,0.01,19921012,,
10/13/1992,0.48,-0.06,-0.27,0.01,19921013,,
10/14/1992,0.02,0.24,-0.14,0.01,19921014,,
10/15/1992,0.09,0.13,-0.31,0.01,19921015,,
10/16/1992,0.45,-0.04,-0.28,0.01,19921016,,
10/19/1992,0.92,0.22,-0.92,0.01,19921019,,
10/20/1992,0.16,0.32,0.21,0.01,19921020,,
10/21/1992,0.17,0.29,0,0.01,19921021,,
10/22/1992,-0.17,-0.03,0.13,0.01,19921022,,
10/23/1992,-0.13,0.39,0.26,0.01,19921023,,
10/26/1992,0.82,-0.67,0.35,0.01,19921026,,
10/27/1992,0.03,0,-0.17,0.01,19921027,,
10/28/1992,0.48,0.09,-0.27,0.01,19921028,,
10/29/1992,0.28,0.09,-0.46,0.01,19921029,,
10/30/1992,-0.32,0.78,-0.06,0.01,19921030,,
11/2/1992,0.79,-0.44,-0.1,0.012,19921102,,
11/3/1992,-0.5,0.46,0.22,0.012,19921103,,
11/4/1992,-0.47,0.42,0.27,0.012,19921104,,
11/5/1992,0.44,0.29,-0.36,0.012,19921105,,
11/6/1992,0.03,0.41,-0.31,0.012,19921106,,
11/9/1992,0.35,0.44,-0.58,0.012,19921109,,
11/10/1992,0.17,0.57,-0.55,0.012,19921110,,
11/11/1992,0.86,0.4,-0.76,0.012,19921111,,
11/12/1992,0.08,-0.21,0.17,0.012,19921112,,
11/13/1992,0,0.42,0.03,0.012,19921113,,
11/16/1992,-0.33,0.18,0,0.012,19921116,,
11/17/1992,-0.4,-0.16,0.53,0.012,19921117,,
11/18/1992,0.81,0.01,-0.41,0.012,19921118,,
11/19/1992,0.23,0.2,-0.34,0.012,19921119,,
11/20/1992,0.68,-0.08,-0.07,0.012,19921120,,
11/23/1992,-0.28,0.24,0.21,0.012,19921123,,
11/24/1992,0.6,0.07,-0.18,0.012,19921124,,
11/25/1992,0.41,0.03,0.32,0.012,19921125,,
11/27/1992,0.24,0.01,0.03,0.012,19921127,,
11/30/1992,0.34,0.19,0.5,0.012,19921130,,
12/1/1992,-0.06,0.16,0.08,0.013,19921201,,
12/2/1992,-0.21,0.39,0.2,0.013,19921202,,
12/3/1992,0.06,0.3,0.03,0.013,19921203,,
12/4/1992,0.51,0.07,-0.12,0.013,19921204,,
12/7/1992,0.64,-0.06,-0.26,0.013,19921207,,
12/8/1992,0.32,-0.14,0.14,0.013,19921208,,
12/9/1992,-0.29,-0.13,0.2,0.013,19921209,,
12/10/1992,-0.32,-0.32,0.31,0.013,19921210,,
12/11/1992,-0.17,0.09,0.17,0.013,19921211,,
12/14/1992,-0.17,0.05,0.2,0.013,19921214,,
12/15/1992,-0.18,-0.36,0.26,0.013,19921215,,
12/16/1992,-0.37,-0.29,0.46,0.013,19921216,,
12/17/1992,0.88,-0.05,-0.49,0.013,19921217,,
12/18/1992,1.1,-0.58,-0.18,0.013,19921218,,
12/21/1992,-0.08,-0.1,0.12,0.013,19921221,,
12/22/1992,-0.06,-0.12,0.6,0.013,19921222,,
12/23/1992,-0.14,0.34,0.48,0.013,19921223,,
12/24/1992,0.19,0.28,-0.01,0.013,19921224,,
12/28/1992,-0.06,-0.25,0.08,0.013,19921228,,
12/29/1992,-0.05,0.44,0.12,0.013,19921229,,
12/30/1992,0.2,0.41,0.1,0.013,19921230,,
12/31/1992,-0.18,1.47,0,0.013,19921231,,
1/4/1993,-0.3,-0.3,0.57,0.012,19930104,,
1/5/1993,-0.19,0.38,0.26,0.012,19930105,,
1/6/1993,0.14,0.42,0.5,0.012,19930106,,
1/7/1993,-0.77,0.65,0.19,0.012,19930107,,
1/8/1993,-0.4,0.01,-0.19,0.012,19930108,,
1/11/1993,0.41,-0.02,0.3,0.012,19930111,,
1/12/1993,0,-0.29,0.18,0.012,19930112,,
1/13/1993,0.5,0,-0.09,0.012,19930113,,
1/14/1993,0.73,0.2,-0.15,0.012,19930114,,
1/15/1993,0.36,0.18,0.33,0.012,19930115,,
1/18/1993,0.01,-0.02,0.94,0.012,19930118,,
1/19/1993,-0.27,0.26,1.33,0.012,19930119,,
1/20/1993,-0.27,0.62,0.14,0.012,19930120,,
1/21/1993,0.43,-0.18,-0.08,0.012,19930121,,
1/22/1993,0.25,0.21,0.31,0.012,19930122,,
1/25/1993,0.74,0.05,0.13,0.012,19930125,,
1/26/1993,0.02,0.4,0.24,0.012,19930126,,
1/27/1993,-0.54,-0.59,0.66,0.012,19930127,,
1/28/1993,-0.02,-0.27,0.12,0.012,19930128,,
1/29/1993,0.11,0.28,0.1,0.012,19930129,,
2/1/1993,0.84,-0.55,0.24,0.012,19930201,,
2/2/1993,0.14,0.14,0.25,0.012,19930202,,
2/3/1993,0.95,-0.09,0.24,0.012,19930203,,
2/4/1993,0.55,-0.43,0.67,0.012,19930204,,
2/5/1993,-0.33,-0.45,0.68,0.012,19930205,,
2/8/1993,-0.21,0.04,0.4,0.012,19930208,,
2/9/1993,-0.66,-0.08,0.18,0.012,19930209,,
2/10/1993,0.2,-0.23,0.02,0.012,19930210,,
2/11/1993,0.3,0.18,0.3,0.012,19930211,,
2/12/1993,-0.61,0.17,0.35,0.012,19930212,,
2/16/1993,-2.71,-0.73,0.88,0.012,19930216,,
2/17/1993,-0.43,-0.78,0.57,0.012,19930217,,
2/18/1993,-0.17,0.71,0.02,0.012,19930218,,
2/19/1993,0.41,-0.14,1.49,0.012,19930219,,
2/22/1993,-0.16,-1.25,2.12,0.012,19930222,,
2/23/1993,-0.07,-0.03,-0.49,0.012,19930223,,
2/24/1993,1.43,-0.6,-1.13,0.012,19930224,,
2/25/1993,0.42,0.16,0.05,0.012,19930225,,
2/26/1993,0.29,0.53,-0.4,0.012,19930226,,
3/1/1993,-0.14,0.22,0.06,0.011,19930301,,
3/2/1993,1.18,-0.57,-0.41,0.011,19930302,,
3/3/1993,0.49,0.21,-0.01,0.011,19930303,,
3/4/1993,-0.41,0.4,0.31,0.011,19930304,,
3/5/1993,-0.17,0.44,0.01,0.011,19930305,,
3/8/1993,1.56,-0.98,-0.23,0.011,19930308,,
3/9/1993,0.09,0.16,0.43,0.011,19930309,,
3/10/1993,0.49,0.02,-0.26,0.011,19930310,,
3/11/1993,-0.36,0.72,-0.09,0.011,19930311,,
3/12/1993,-0.73,0.43,-0.17,0.011,19930312,,
3/15/1993,0.31,0.02,-0.12,0.011,19930315,,
3/16/1993,-0.05,-0.14,0.37,0.011,19930316,,
3/17/1993,-0.73,0.12,0.62,0.011,19930317,,
3/18/1993,0.65,-0.73,0.41,0.011,19930318,,
3/19/1993,-0.49,-0.08,0.71,0.011,19930319,,
3/22/1993,-0.42,-0.48,0.68,0.011,19930322,,
3/23/1993,-0.06,-0.14,0.11,0.011,19930323,,
3/24/1993,-0.16,-0.03,-0.07,0.011,19930324,,
3/25/1993,0.66,-0.05,-0.24,0.011,19930325,,
3/26/1993,-0.38,0.58,0.21,0.011,19930326,,
3/29/1993,0.45,-0.39,-0.14,0.011,19930329,,
3/30/1993,0.39,-0.12,-0.64,0.011,19930330,,
3/31/1993,0.15,0.57,-0.3,0.011,19930331,,
4/1/1993,-0.37,0.14,0.3,0.011,19930401,,
4/2/1993,-2.01,0.35,0.79,0.011,19930402,,
4/5/1993,0.12,-0.61,0.41,0.011,19930405,,
4/6/1993,-0.43,-0.47,1.09,0.011,19930406,,
4/7/1993,0.31,-0.26,0.35,0.011,19930407,,
4/8/1993,-0.22,0.02,0.77,0.011,19930408,,
4/12/1993,1.28,-0.99,-0.08,0.011,19930412,,
4/13/1993,0.33,0.15,0.54,0.011,19930413,,
4/14/1993,-0.06,0.05,0.47,0.011,19930414,,
4/15/1993,-0.16,-0.15,0.37,0.011,19930415,,
4/16/1993,-0.01,-0.34,0.88,0.011,19930416,,
4/19/1993,-0.37,0.08,-0.44,0.011,19930419,,
4/20/1993,-0.52,0.22,-0.73,0.011,19930420,,
4/21/1993,-0.17,0.61,-0.81,0.011,19930421,,
4/22/1993,-0.74,0.93,-0.29,0.011,19930422,,
4/23/1993,-0.59,0.16,-0.21,0.011,19930423,,
4/26/1993,-1.03,-0.29,-0.2,0.011,19930426,,
4/27/1993,0.91,-0.89,-0.62,0.011,19930427,,
4/28/1993,0.14,0.18,0.18,0.011,19930428,,
4/29/1993,0.19,0.1,-0.08,0.011,19930429,,
4/30/1993,0.38,0.35,-0.07,0.011,19930430,,
5/3/1993,0.56,-0.21,-0.54,0.011,19930503,,
5/4/1993,0.58,0.58,-0.41,0.011,19930504,,
5/5/1993,0.31,0.61,-0.65,0.011,19930505,,
5/6/1993,-0.31,0.41,-0.06,0.011,19930506,,
5/7/1993,-0.14,0.22,-0.29,0.011,19930507,,
5/10/1993,0.2,-0.13,-0.01,0.011,19930510,,
5/11/1993,0.33,-0.19,0.37,0.011,19930511,,
5/12/1993,0,0.02,0.44,0.011,19930512,,
5/13/1993,-1.15,0.72,0.08,0.011,19930513,,
5/14/1993,-0.03,0.3,-1.15,0.011,19930514,,
5/17/1993,0.14,-0.17,-0.54,0.011,19930517,,
5/18/1993,0.06,0.18,-0.45,0.011,19930518,,
5/19/1993,1.46,-0.93,-0.79,0.011,19930519,,
5/20/1993,0.68,-0.12,-0.33,0.011,19930520,,
5/21/1993,-0.81,0.85,0.11,0.011,19930521,,
5/24/1993,0.29,-0.36,0.13,0.011,19930524,,
5/25/1993,0.26,-0.06,0.11,0.011,19930525,,
5/26/1993,1,-0.38,0.13,0.011,19930526,,
5/27/1993,-0.16,0.39,0.43,0.011,19930527,,
5/28/1993,-0.4,0.14,0.04,0.011,19930528,,
6/1/1993,0.75,-0.52,0.18,0.012,19930601,,
6/2/1993,0.05,0.31,0.07,0.012,19930602,,
6/3/1993,-0.21,0.3,0.41,0.012,19930603,,
6/4/1993,-0.58,0.33,0.24,0.012,19930604,,
6/7/1993,-0.69,0.1,0.26,0.012,19930607,,
6/8/1993,-0.76,-0.2,0.09,0.012,19930608,,
6/9/1993,0.27,-0.12,0.1,0.012,19930609,,
6/10/1993,-0.14,-0.23,-0.13,0.012,19930610,,
6/11/1993,0.39,-0.15,-0.33,0.012,19930611,,
6/14/1993,0.13,-0.01,-0.1,0.012,19930614,,
6/15/1993,-0.16,0.53,0.23,0.012,19930615,,
6/16/1993,0.16,-0.3,-0.06,0.012,19930616,,
6/17/1993,0.22,-0.25,0.3,0.012,19930617,,
6/18/1993,-0.93,0.48,0.67,0.012,19930618,,
6/21/1993,0.37,-0.8,0.42,0.012,19930621,,
6/22/1993,-0.1,-0.2,0.62,0.012,19930622,,
6/23/1993,-0.44,0.26,-0.02,0.012,19930623,,
6/24/1993,0.69,-0.52,-0.07,0.012,19930624,,
6/25/1993,0.35,0.25,-0.37,0.012,19930625,,
6/28/1993,1.06,-0.45,0.14,0.012,19930628,,
6/29/1993,-0.22,0.49,-0.31,0.012,19930629,,
6/30/1993,0.13,0.37,0.23,0.012,19930630,,
7/1/1993,-0.22,0.47,0.54,0.011,19930701,,
7/2/1993,-0.48,0.64,-0.16,0.011,19930702,,
7/6/1993,-0.79,0.5,0.62,0.011,19930706,,
7/7/1993,0.13,-0.48,0.31,0.011,19930707,,
7/8/1993,1.03,-0.62,-0.29,0.011,19930708,,
7/9/1993,0.05,0.31,-0.08,0.011,19930709,,
7/12/1993,0.16,0.09,-0.02,0.011,19930712,,
7/13/1993,-0.06,0.39,-0.21,0.011,19930713,,
7/14/1993,0.43,0.19,-0.21,0.011,19930714,,
7/15/1993,-0.19,0.05,0.38,0.011,19930715,,
7/16/1993,-0.72,0.22,0.82,0.011,19930716,,
7/19/1993,-0.13,-0.49,0.45,0.011,19930719,,
7/20/1993,0.26,-0.19,-0.48,0.011,19930720,,
7/21/1993,-0.1,-0.06,0.38,0.011,19930721,,
7/22/1993,-0.57,0.02,0.3,0.011,19930722,,
7/23/1993,0.47,-0.26,-0.3,0.011,19930723,,
7/26/1993,0.54,-0.1,0.04,0.011,19930726,,
7/27/1993,-0.24,-0.05,0.26,0.011,19930727,,
7/28/1993,-0.07,0.41,0,0.011,19930728,,
7/29/1993,0.54,-0.5,0.04,0.011,19930729,,
7/30/1993,-0.38,0.34,0.45,0.011,19930730,,
8/2/1993,0.4,-0.18,-0.15,0.011,19930802,,
8/3/1993,-0.02,0.22,0,0.011,19930803,,
8/4/1993,-0.01,0.21,0.13,0.011,19930804,,
8/5/1993,-0.07,-0.08,-0.23,0.011,19930805,,
8/6/1993,0.15,0.16,-0.18,0.011,19930806,,
8/9/1993,0.46,-0.43,0,0.011,19930809,,
8/10/1993,-0.16,0.3,0.38,0.011,19930810,,
8/11/1993,0.15,-0.03,0.31,0.011,19930811,,
8/12/1993,-0.29,0.08,0.28,0.011,19930812,,
8/13/1993,0.17,-0.09,0,0.011,19930813,,
8/16/1993,0.51,-0.28,-0.22,0.011,19930816,,
8/17/1993,0.31,0.04,-0.45,0.011,19930817,,
